GRAND PRIX,DATE,PTS
Brazil,13 Mar 1983,3
USA West,27 Mar 1983,3
France,17 Apr 1983,3
San Marino,01 May 1983,3
Monaco,15 May 1983,9
Belgium,22 May 1983,3
Detroit,05 Jun 1983,8
Canada,12 Jun 1983,3
Great Britain,16 Jul 1983,0
Germany,07 Aug 1983,1
Austria,14 Aug 1983,0
Netherlands,28 Aug 1983,0
Italy,11 Sep 1983,0
Europe,25 Sep 1983,0
