GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Singapore,20 Sep 2015,Marussia Ferrari,14,0
Japan,27 Sep 2015,Marussia Ferrari,18,0
United States,25 Oct 2015,Marussia Ferrari,12,0
Mexico,01 Nov 2015,Marussia Ferrari,15,0
Brazil,15 Nov 2015,Marussia Ferrari,18,0
