GRAND PRIX,DATE,PTS
Australia,16 Mar 2014,33
Malaysia,30 Mar 2014,10
Bahrain,06 Apr 2014,0
China,20 Apr 2014,0
Spain,11 May 2014,0
Monaco,25 May 2014,9
Canada,08 Jun 2014,14
Austria,22 Jun 2014,6
Great Britain,06 Jul 2014,18
Germany,20 Jul 2014,6
Hungary,27 Jul 2014,1
Belgium,24 Aug 2014,8
Italy,07 Sep 2014,5
Singapore,21 Sep 2014,1
Japan,05 Oct 2014,10
Russia,21 Oct 2014,22
United States,02 Nov 2014,4
Brazil,09 Nov 2014,14
Abu Dhabi,23 Nov 2014,20
