GRAND PRIX,DATE,PTS
Australia,16 Mar 2014,18
Malaysia,30 Mar 2014,12
Bahrain,06 Apr 2014,3
China,20 Apr 2014,19
Spain,11 May 2014,14
Monaco,25 May 2014,12
Canada,08 Jun 2014,9
Austria,22 Jun 2014,11
Great Britain,06 Jul 2014,8
Germany,20 Jul 2014,10
Hungary,27 Jul 2014,26
Belgium,24 Aug 2014,18
Italy,07 Sep 2014,2
Singapore,21 Sep 2014,16
Japan,05 Oct 2014,0
Russia,21 Oct 2014,10
United States,02 Nov 2014,8
Brazil,09 Nov 2014,14
Abu Dhabi,23 Nov 2014,6
