GRAND PRIX,DATE,PTS
Australia,16 Mar 2014,25
Malaysia,30 Mar 2014,43
Bahrain,06 Apr 2014,43
China,20 Apr 2014,43
Spain,11 May 2014,43
Monaco,25 May 2014,43
Canada,08 Jun 2014,18
Austria,22 Jun 2014,43
Great Britain,06 Jul 2014,25
Germany,20 Jul 2014,40
Hungary,27 Jul 2014,27
Belgium,24 Aug 2014,18
Italy,07 Sep 2014,43
Singapore,21 Sep 2014,25
Japan,05 Oct 2014,43
Russia,21 Oct 2014,43
United States,02 Nov 2014,43
Brazil,09 Nov 2014,43
Abu Dhabi,23 Nov 2014,50
