GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Great Britain,11 Jul 2010,HRT Cosworth,20,0
Germany,25 Jul 2010,HRT Cosworth,DNF,0
Hungary,01 Aug 2010,HRT Cosworth,19,0
Belgium,29 Aug 2010,HRT Cosworth,20,0
Italy,12 Sep 2010,HRT Cosworth,19,0
Japan,10 Oct 2010,HRT Cosworth,16,0
South Korea,24 Oct 2010,HRT Cosworth,15,0
