GRAND PRIX,DATE,PTS
Argentina,15 Jan 1978,4
Brazil,29 Jan 1978,1
South Africa,04 Mar 1978,6
USA West,02 Apr 1978,4
Monaco,07 May 1978,9
Belgium,21 May 1978,1
Spain,04 Jun 1978,0
Sweden,17 Jun 1978,0
France,02 Jul 1978,0
Great Britain,16 Jul 1978,3
Germany,30 Jul 1978,2
Austria,13 Aug 1978,6
Netherlands,27 Aug 1978,0
Italy,10 Sep 1978,0
USA East,01 Oct 1978,0
Canada,08 Oct 1978,2
