GRAND PRIX,DATE,PTS
South Africa,01 Mar 1969,0
Spain,04 May 1969,0
Monaco,18 May 1969,0
Netherlands,21 Jun 1969,4
France,06 Jul 1969,0
Great Britain,19 Jul 1969,0
Italy,07 Sep 1969,1
Canada,20 Sep 1969,0
United States,05 Oct 1969,2
Mexico,19 Oct 1969,0
