GRAND PRIX,DATE,PTS
Australia,10 Mar 1996,2
Brazil,31 Mar 1996,3
Argentina,07 Apr 1996,0
Europe,28 Apr 1996,4
San Marino,05 May 1996,0
Monaco,19 May 1996,7
Spain,02 Jun 1996,2
Canada,16 Jun 1996,5
France,30 Jun 1996,3
Great Britain,14 Jul 1996,6
Germany,28 Jul 1996,2
Hungary,11 Aug 1996,3
Belgium,25 Aug 1996,4
Italy,08 Sep 1996,4
Portugal,22 Sep 1996,0
Japan,13 Oct 1996,4
