GRAND PRIX,DATE,PTS
Australia,10 Mar 1996,4
Brazil,31 Mar 1996,4
Argentina,07 Apr 1996,2
Europe,28 Apr 1996,6
San Marino,05 May 1996,9
Monaco,19 May 1996,0
Spain,02 Jun 1996,10
Canada,16 Jun 1996,0
France,30 Jun 1996,0
Great Britain,14 Jul 1996,0
Germany,28 Jul 1996,3
Hungary,11 Aug 1996,0
Belgium,25 Aug 1996,10
Italy,08 Sep 1996,10
Portugal,22 Sep 1996,6
Japan,13 Oct 1996,6
