GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Spain,12 May 1968,BRM,DNF,0
Monaco,26 May 1968,BRM,DNF,0
Belgium,09 Jun 1968,BRM,DNF,0
Netherlands,23 Jun 1968,BRM,DNF,0
France,07 Jul 1968,BRM,6,1
Great Britain,20 Jul 1968,BRM,8,0
Germany,04 Aug 1968,BRM,8,0
Italy,08 Sep 1968,BRM,4,3
Canada,22 Sep 1968,BRM,DNF,0
United States,06 Oct 1968,BRM,DNF,0
Mexico,03 Nov 1968,BRM,DNF,0
