GRAND PRIX,DATE,CAR,RACE POSITION,PTS
South Africa,01 Jan 1968,Matra Ford,6,1
Spain,12 May 1968,Matra Ford,5,2
Monaco,26 May 1968,Matra,DNF,0
Belgium,09 Jun 1968,Matra,8,0
Netherlands,23 Jun 1968,Matra,2,6
France,07 Jul 1968,Matra,9,0
Great Britain,20 Jul 1968,Matra,DNF,0
Germany,04 Aug 1968,Matra,DNF,0
Italy,08 Sep 1968,Matra,5,2
Canada,22 Sep 1968,Matra,DNF,0
United States,06 Oct 1968,Matra,DNF,0
Mexico,03 Nov 1968,Matra,DNF,0
