GRAND PRIX,DATE,CAR,RACE POSITION,PTS
South Africa,01 Jan 1968,Cooper Maserati,DNF,0
Spain,12 May 1968,Cooper BRM,4,3
Monaco,26 May 1968,Cooper BRM,4,3
