GRAND PRIX,DATE,CAR,RACE POSITION,PTS
South Africa,01 Jan 1968,Cooper Maserati,DNF,0
Spain,12 May 1968,Cooper BRM,3,4
Belgium,09 Jun 1968,Cooper BRM,DNF,0
