GRAND PRIX,DATE,CAR,RACE POSITION,PTS
France,07 Jul 1968,Cooper BRM,4,3
Great Britain,20 Jul 1968,Cooper BRM,DNF,0
Germany,04 Aug 1968,Cooper BRM,DNF,0
Italy,08 Sep 1968,Cooper BRM,DNF,0
Canada,22 Sep 1968,Cooper BRM,5,2
United States,06 Oct 1968,Cooper BRM,DNF,0
Mexico,03 Nov 1968,Cooper BRM,8,0
