GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,26 May 1968,BRM,2,6
Belgium,09 Jun 1968,BRM,DNF,0
Netherlands,23 Jun 1968,BRM,7,0
France,07 Jul 1968,BRM,7,0
Great Britain,20 Jul 1968,BRM,DNF,0
Germany,04 Aug 1968,BRM,14,0
