GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Switzerland,27 May 1951,Alfa Romeo,5,2
France,01 Jul 1951,Maserati,DNF,0
Germany,29 Jul 1951,Maserati,DNF,0
Italy,16 Sep 1951,Alfa Romeo,DNF,0
Spain,28 Oct 1951,Alfa Romeo,6,0
