GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Switzerland,27 May 1951,Talbot-Lago,DNF,
Belgium,17 Jun 1951,Talbot-Lago,5,
France,01 Jul 1951,Talbot-Lago,7,
Germany,29 Jul 1951,Talbot-Lago,DNF,
Italy,16 Sep 1951,Talbot-Lago,8,
Spain,28 Oct 1951,Talbot-Lago,DNF,
