GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Switzerland,27 May 1951,Alfa Romeo,4,3
Belgium,17 Jun 1951,Alfa Romeo,DNF,0
France,01 Jul 1951,Alfa Romeo,10,0
Great Britain,14 Jul 1951,Alfa Romeo,6,0
