GRAND PRIX,DATE,PTS
Australia,18 Mar 2007,14
Malaysia,08 Apr 2007,18
Bahrain,15 Apr 2007,12
Spain,13 May 2007,14
Monaco,27 May 2007,18
Canada,10 Jun 2007,12
United States,17 Jun 2007,18
France,01 Jul 2007,8
Great Britain,08 Jul 2007,14
Europe,22 Jul 2007,10
Hungary,05 Aug 2007,15
Turkey,26 Aug 2007,10
Italy,09 Sep 2007,18
Belgium,16 Sep 2007,11
Japan,30 Sep 2007,10
China,07 Oct 2007,8
Brazil,21 Oct 2007,8
