GRAND PRIX,DATE,PTS
Australia,18 Mar 2007,13
Malaysia,08 Apr 2007,10
Bahrain,15 Apr 2007,16
Spain,13 May 2007,10
Monaco,27 May 2007,7
Canada,10 Jun 2007,4
United States,17 Jun 2007,11
France,01 Jul 2007,18
Great Britain,08 Jul 2007,14
Europe,22 Jul 2007,8
Hungary,05 Aug 2007,8
Turkey,26 Aug 2007,18
Italy,09 Sep 2007,6
Belgium,16 Sep 2007,18
Japan,30 Sep 2007,9
China,07 Oct 2007,16
Brazil,21 Oct 2007,18
