GRAND PRIX,DATE,PTS
Australia,17 Mar 2019,6
Bahrain,31 Mar 2019,0
China,14 Apr 2019,6
Azerbaijan,28 Apr 2019,0
Spain,12 May 2019,0
Monaco,26 May 2019,2
Canada,09 Jun 2019,14
France,23 Jun 2019,4
Austria,30 Jun 2019,0
Great Britain,14 Jul 2019,7
Germany,28 Jul 2019,0
Hungary,04 Aug 2019,0
Belgium,01 Sep 2019,4
Italy,08 Sep 2019,22
Singapore,22 Sep 2019,2
Russia,29 Sep 2019,1
Japan,13 Oct 2019,0
Mexico,27 Oct 2019,5
United States,03 Nov 2019,10
Brazil,17 Nov 2019,8
Abu Dhabi,01 Dec 2019,0
