GRAND PRIX,DATE,PTS
Brazil,26 Mar 1995,6
Argentina,09 Apr 1995,7
San Marino,30 Apr 1995,10
Spain,14 May 1995,4
Monaco,28 May 1995,4
Canada,11 Jun 1995,10
France,02 Jul 1995,2
Great Britain,16 Jul 1995,6
Germany,30 Jul 1995,4
Hungary,13 Aug 1995,4
Belgium,27 Aug 1995,0
Italy,10 Sep 1995,0
Portugal,24 Sep 1995,5
Europe,01 Oct 1995,6
Pacific,22 Oct 1995,5
Japan,29 Oct 1995,0
Australia,12 Nov 1995,0
