GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,22 May 1966,Brabham Climax,DNF,0
France,03 Jul 1966,Brabham Climax,7,0
Great Britain,16 Jul 1966,Brabham Climax,DNC,0
Netherlands,24 Jul 1966,Brabham Climax,DNF,0
Germany,07 Aug 1966,Brabham Climax,DNF,0
Italy,04 Sep 1966,Brabham Climax,6,1
