GRAND PRIX,DATE,CAR,RACE POSITION,PTS
France,03 Jul 1966,Brabham BRM,6,1
Great Britain,16 Jul 1966,Brabham BRM,8,0
Netherlands,24 Jul 1966,Brabham BRM,8,0
Germany,07 Aug 1966,Brabham BRM,DNF,0
