GRAND PRIX,DATE,PTS
Brazil,25 Jan 1976,1
South Africa,06 Mar 1976,6
USA West,28 Mar 1976,2
Spain,02 May 1976,9
Belgium,16 May 1976,1
Monaco,30 May 1976,2
Sweden,13 Jun 1976,2
France,04 Jul 1976,9
Great Britain,18 Jul 1976,0
Germany,01 Aug 1976,9
Austria,15 Aug 1976,3
Netherlands,29 Aug 1976,9
Italy,12 Sep 1976,0
Canada,03 Oct 1976,9
USA East,10 Oct 1976,9
Japan,24 Oct 1976,4
