GRAND PRIX,DATE,PTS
Australia,12 Mar 2000,16
Brazil,26 Mar 2000,10
San Marino,09 Apr 2000,13
Great Britain,23 Apr 2000,4
Spain,07 May 2000,6
Europe,21 May 2000,13
Monaco,04 Jun 2000,6
Canada,18 Jun 2000,16
France,02 Jul 2000,4
Austria,16 Jul 2000,4
Germany,30 Jul 2000,10
Hungary,13 Aug 2000,9
Belgium,27 Aug 2000,6
Italy,10 Sep 2000,10
United States,24 Sep 2000,16
Japan,08 Oct 2000,13
Malaysia,22 Oct 2000,14
