GRAND PRIX,DATE,PTS
Brazil,12 Apr 1987,13
San Marino,03 May 1987,3
Belgium,17 May 1987,15
Monaco,31 May 1987,0
Detroit,21 Jun 1987,4
France,05 Jul 1987,4
Great Britain,12 Jul 1987,0
Germany,26 Jul 1987,6
Hungary,09 Aug 1987,4
Austria,16 Aug 1987,1
Italy,06 Sep 1987,1
Portugal,20 Sep 1987,11
Spain,27 Sep 1987,10
Mexico,18 Oct 1987,0
Japan,01 Nov 1987,4
Australia,15 Nov 1987,0
