GRAND PRIX,DATE,PTS
Argentina,21 Jan 1979,0
Brazil,04 Feb 1979,3
South Africa,03 Mar 1979,15
USA West,08 Apr 1979,15
Spain,29 Apr 1979,3
Belgium,13 May 1979,9
Monaco,27 May 1979,9
France,01 Jul 1979,6
Great Britain,14 Jul 1979,2
Germany,29 Jul 1979,3
Austria,12 Aug 1979,9
Netherlands,26 Aug 1979,6
Italy,09 Sep 1979,15
Canada,30 Sep 1979,9
USA East,07 Oct 1979,9
