GRAND PRIX,DATE,PTS
Bahrain,05 Mar 2023,16
Saudi Arabia,19 Mar 2023,22
Australia,02 Apr 2023,18
Azerbaijan,30 Apr 2023,20
Miami,07 May 2023,20
Monaco,28 May 2023,23
Spain,04 Jun 2023,33
