GRAND PRIX,DATE,PTS
Bahrain,05 Mar 2023,12
Saudi Arabia,19 Mar 2023,14
Australia,02 Apr 2023,0
Azerbaijan,30 Apr 2023,36
Miami,07 May 2023,16
Monaco,28 May 2023,12
Spain,04 Jun 2023,10
