GRAND PRIX,DATE,PTS
USA West,15 Mar 1981,15
Brazil,29 Mar 1981,15
Argentina,12 Apr 1981,9
San Marino,03 May 1981,4
Belgium,17 May 1981,9
Monaco,31 May 1981,6
Spain,21 Jun 1981,3
France,05 Jul 1981,0
Great Britain,18 Jul 1981,6
Germany,02 Aug 1981,0
Austria,16 Aug 1981,5
Netherlands,30 Aug 1981,4
Italy,13 Sep 1981,10
Canada,27 Sep 1981,0
Las Vegas,17 Oct 1981,9
