GRAND PRIX,DATE,PTS
USA West,15 Mar 1981,4
Brazil,29 Mar 1981,0
Argentina,12 Apr 1981,9
San Marino,03 May 1981,12
Belgium,17 May 1981,0
Monaco,31 May 1981,0
Spain,21 Jun 1981,0
France,05 Jul 1981,4
Great Britain,18 Jul 1981,2
Germany,02 Aug 1981,12
Austria,16 Aug 1981,4
Netherlands,30 Aug 1981,9
Italy,13 Sep 1981,1
Canada,27 Sep 1981,2
Las Vegas,17 Oct 1981,2
