GRAND PRIX,DATE,PTS
USA West,15 Mar 1981,0
Brazil,29 Mar 1981,0
Argentina,12 Apr 1981,0
San Marino,03 May 1981,2
Belgium,17 May 1981,3
Monaco,31 May 1981,12
Spain,21 Jun 1981,9
France,05 Jul 1981,2
Great Britain,18 Jul 1981,0
Germany,02 Aug 1981,0
Austria,16 Aug 1981,0
Netherlands,30 Aug 1981,0
Italy,13 Sep 1981,2
Canada,27 Sep 1981,4
Las Vegas,17 Oct 1981,0
