GRAND PRIX,DATE,PTS
Netherlands,20 May 1962,4
Monaco,03 Jun 1962,6
Belgium,17 Jun 1962,4
Great Britain,21 Jul 1962,0
Germany,05 Aug 1962,1
Italy,16 Sep 1962,3
