GRAND PRIX,DATE,PTS
South Africa,01 Jan 1965,2
Monaco,30 May 1965,2
Belgium,13 Jun 1965,4
France,27 Jun 1965,0
Great Britain,10 Jul 1965,0
Netherlands,18 Jul 1965,0
Germany,01 Aug 1965,3
Italy,12 Sep 1965,2
United States,03 Oct 1965,1
Mexico,24 Oct 1965,0
