GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Bahrain,20 Mar 2022,Red Bull Racing RBPT,DNF,0
Saudi Arabia,27 Mar 2022,Red Bull Racing RBPT,4,12
Australia,10 Apr 2022,Red Bull Racing RBPT,2,18
Emilia Romagna,24 Apr 2022,Red Bull Racing RBPT,2,24
Miami,08 May 2022,Red Bull Racing RBPT,4,12
Spain,22 May 2022,Red Bull Racing RBPT,2,19
Monaco,29 May 2022,Red Bull Racing RBPT,1,25
Azerbaijan,12 Jun 2022,Red Bull Racing RBPT,2,19
Canada,19 Jun 2022,Red Bull Racing RBPT,DNF,0
Great Britain,03 Jul 2022,Red Bull Racing RBPT,2,18
Austria,10 Jul 2022,Red Bull Racing RBPT,DNF,4
France,24 Jul 2022,Red Bull Racing RBPT,4,12
Hungary,31 Jul 2022,Red Bull Racing RBPT,5,10
Belgium,28 Aug 2022,Red Bull Racing RBPT,2,18
Netherlands,04 Sep 2022,Red Bull Racing RBPT,5,10
Italy,11 Sep 2022,Red Bull Racing RBPT,6,9
Singapore,02 Oct 2022,Red Bull Racing RBPT,1,25
Japan,09 Oct 2022,Red Bull Racing RBPT,2,18
United States,23 Oct 2022,Red Bull Racing RBPT,4,12
Mexico,30 Oct 2022,Red Bull Racing RBPT,3,15
Brazil,13 Nov 2022,Red Bull Racing RBPT,7,10
Abu Dhabi,20 Nov 2022,Red Bull Racing RBPT,3,15
