GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Great Britain,13 May 1950,Alfa Romeo,1,9
Monaco,21 May 1950,Alfa Romeo,DNF,0
Switzerland,04 Jun 1950,Alfa Romeo,1,9
Belgium,18 Jun 1950,Alfa Romeo,4,4
France,02 Jul 1950,Alfa Romeo,DNF,0
Italy,03 Sep 1950,Alfa Romeo,1,8
