GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Great Britain,13 May 1950,Talbot-Lago,8,0
Monaco,21 May 1950,Talbot-Lago,DNF,0
Switzerland,04 Jun 1950,Talbot-Lago,DNF,0
Belgium,18 Jun 1950,Talbot-Lago,DNF,0
France,02 Jul 1950,Talbot-Lago,SHC,1
Italy,03 Sep 1950,Talbot-Lago,5,2
