GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Great Britain,13 May 1950,Talbot-Lago,5,2
Monaco,21 May 1950,Talbot-Lago,DNF,0
Switzerland,04 Jun 1950,Talbot-Lago,3,4
Belgium,18 Jun 1950,Talbot-Lago,3,4
France,02 Jul 1950,Talbot-Lago,6,0
France,02 Jul 1950,Talbot-Lago,DNF,0
Italy,03 Sep 1950,Talbot-Lago,4,3
