GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Great Britain,13 May 1950,Maserati,DNF,0
Monaco,21 May 1950,Maserati,5,2
Switzerland,04 Jun 1950,Maserati,4,3
Italy,03 Sep 1950,Maserati,DNF,0
