GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Great Britain,13 May 1950,Alfa Romeo,2,6
Monaco,21 May 1950,Alfa Romeo,DNF,0
Switzerland,04 Jun 1950,Alfa Romeo,2,6
Belgium,18 Jun 1950,Alfa Romeo,2,6
France,02 Jul 1950,Alfa Romeo,2,6
Italy,03 Sep 1950,Alfa Romeo,3,4
