GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Great Britain,13 May 1950,Maserati,DNF,0
Monaco,21 May 1950,Maserati,3,4
Switzerland,04 Jun 1950,Maserati,9,0
France,02 Jul 1950,Maserati,DNF,0
Italy,03 Sep 1950,Maserati,DNF,0
