GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,21 May 1950,Ferrari,4,3
Switzerland,04 Jun 1950,Ferrari,DNF,0
Belgium,18 Jun 1950,Talbot-Lago,DNF,0
France,02 Jul 1950,Talbot-Lago,DNF,0
Italy,03 Sep 1950,Talbot-Lago,DNF,0
