GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,21 May 1950,Simca-Gordini,DNF,0
France,02 Jul 1950,Simca-Gordini,4,3
Italy,03 Sep 1950,Simca-Gordini,DNF,0
