GRAND PRIX,DATE,PTS
South Africa,01 Mar 1992,3
Mexico,22 Mar 1992,4
Brazil,05 Apr 1992,4
Spain,03 May 1992,6
San Marino,17 May 1992,3
Monaco,31 May 1992,5
Canada,14 Jun 1992,6
France,05 Jul 1992,4
Great Britain,12 Jul 1992,7
Germany,26 Jul 1992,7
Hungary,16 Aug 1992,2
Belgium,30 Aug 1992,13
Italy,13 Sep 1992,10
Portugal,27 Sep 1992,3
Japan,25 Oct 1992,4
Australia,08 Nov 1992,10
