GRAND PRIX,DATE,PTS
South Africa,01 Mar 1992,16
Mexico,22 Mar 1992,16
Brazil,05 Apr 1992,16
Spain,03 May 1992,10
San Marino,17 May 1992,16
Monaco,31 May 1992,10
Canada,14 Jun 1992,0
France,05 Jul 1992,16
Great Britain,12 Jul 1992,16
Germany,26 Jul 1992,10
Hungary,16 Aug 1992,6
Belgium,30 Aug 1992,10
Italy,13 Sep 1992,2
Portugal,27 Sep 1992,10
Japan,25 Oct 1992,10
Australia,08 Nov 1992,0
