GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Germany,01 Aug 1976,Brabham Alfa Romeo,6,1
Netherlands,29 Aug 1976,Hesketh Ford,12,0
Italy,12 Sep 1976,Brabham Alfa Romeo,DNF,0
