GRAND PRIX,DATE,PTS
Australia,08 Mar 1998,3
Brazil,29 Mar 1998,4
Argentina,12 Apr 1998,14
San Marino,26 Apr 1998,10
Spain,10 May 1998,4
Monaco,24 May 1998,4
Canada,07 Jun 1998,14
France,28 Jun 1998,16
Great Britain,12 Jul 1998,14
Austria,26 Jul 1998,7
Germany,02 Aug 1998,2
Hungary,16 Aug 1998,10
Belgium,30 Aug 1998,0
Italy,13 Sep 1998,16
Luxembourg,27 Sep 1998,9
Japan,01 Nov 1998,6
