GRAND PRIX,DATE,PTS
Australia,08 Mar 1998,16
Brazil,29 Mar 1998,16
Argentina,12 Apr 1998,7
San Marino,26 Apr 1998,10
Spain,10 May 1998,16
Monaco,24 May 1998,10
Canada,07 Jun 1998,0
France,28 Jun 1998,5
Great Britain,12 Jul 1998,6
Austria,26 Jul 1998,16
Germany,02 Aug 1998,16
Hungary,16 Aug 1998,7
Belgium,30 Aug 1998,0
Italy,13 Sep 1998,3
Luxembourg,27 Sep 1998,14
Japan,01 Nov 1998,14
