GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Portugal,21 Apr 1985,Tyrrell Ford,6,1
San Marino,05 May 1985,Tyrrell Ford,DNF,0
Canada,16 Jun 1985,Tyrrell Ford,11,0
Detroit,23 Jun 1985,Tyrrell Ford,4,3
France,07 Jul 1985,Tyrrell Ford,13,0
Great Britain,21 Jul 1985,Tyrrell Ford,11,0
Germany,04 Aug 1985,Tyrrell Renault,8,0
Austria,18 Aug 1985,Tyrrell Renault,DNF,0
Netherlands,25 Aug 1985,Tyrrell Renault,DNF,0
