GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,13 May 1956,Maserati,8,0
Belgium,03 Jun 1956,Maserati,DNF,0
Great Britain,14 Jul 1956,Maserati,5,2
Germany,05 Aug 1956,Maserati,DNF,0
