GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,13 May 1956,Maserati,7,0
Belgium,03 Jun 1956,Maserati,SHC,2
France,01 Jul 1956,Maserati,SHC,1
Great Britain,14 Jul 1956,Maserati,7,0
