GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,13 May 1956,Gordini,5,2
France,01 Jul 1956,Gordini,8,0
Great Britain,14 Jul 1956,Gordini,DNF,0
Italy,02 Sep 1956,Gordini,DNF,0
