GRAND PRIX,DATE,PTS
Australia,07 Mar 2004,8
Malaysia,21 Mar 2004,6
Bahrain,04 Apr 2004,8
San Marino,25 Apr 2004,9
Spain,09 May 2004,11
Monaco,23 May 2004,10
Europe,30 May 2004,9
Canada,13 Jun 2004,0
United States,20 Jun 2004,5
France,04 Jul 2004,13
Great Britain,11 Jul 2004,0
Germany,25 Jul 2004,6
Hungary,15 Aug 2004,6
Belgium,29 Aug 2004,0
Italy,12 Sep 2004,0
China,26 Sep 2004,5
Japan,10 Oct 2004,4
Brazil,24 Oct 2004,5
